-2.086881439598	1.336291622496
-2.031019466044	1.578291375259
-2.273309654576	1.132376988247
-1.892512506814	1.82328311073
-2.112968073657	0.8743800839986
-2.377451233433	0.7856186871111
-1.967222778579	1.085704567037
-1.861994794597	0.9272936444114
-2.037918973308	0.09575423719674
-2.263205530441	0.1526530328776
-2.008792131336	0.2575777792155
-2.527391386212	0.1019619564625
-1.981506093921	0.6691553336271
-2.182031664714	0.6124009239541
-2.456763679803	0.4359656168832
-2.189337320535	0.4196157518528
-1.919024677027	-1.816667161337
-2.024697689868	-1.496018509458
-2.34290143643	-0.984927672324
-2.162324250574	-1.249277277112
-1.911201439987	-0.8293405596141
-2.451793691158	-0.6042881742954
-2.079377797726	-0.948703292443
-1.934818138038	-1.120418451556
-2.046832510186	-0.07941392588535
-2.270370701319	-0.06837607242718
-2.036877723944	-0.2510276384289
-2.494250906803	-0.220713891174
-1.940384735189	-0.6671216123755
-2.18889288043	-0.6644001807081
-2.22536583761	-0.3588791664852
-2.090118862317	-0.4878681547321
-1.561597624393	2.053341728112
-1.591831610447	1.795676004323
-1.762062652572	1.345827391573
-1.713629991894	1.572418225733
-1.679771375399	0.7196820091069
-1.650044910117	0.8082008902113
-1.731733274007	1.148023699862
-1.684806520049	0.9687919180439
-1.839251767629	0.08030057260376
-1.683463390956	0.08046106450625
-1.84256064896	0.2582732306794
-1.678894839845	0.247068557485
-1.799174575537	0.6011076463424
-1.652724687489	0.5233353101878
-1.86544053438	0.4382909269744
-1.667698651563	0.3948722107989
-1.561841465728	-2.09512778903
-1.58134130621	-1.804099861075
-1.730712812038	-1.353411628212
-1.702882215275	-1.571924195305
-1.695421492038	-0.7532259241308
-1.668080940926	-0.8811989570859
-1.678441976241	-1.175389689521
-1.712630301038	-1.02885324889
-1.844342021508	-0.08492308969549
-1.683063097182	-0.08594568796756
-1.85048322639	-0.2576717908523
-1.675425950111	-0.2454756283794
-1.76242199002	-0.6013685640135
-1.647096664413	-0.5268823180472
-1.842122170942	-0.4267706501644
-1.662689153594	-0.3920087551439
-1.052978262825	2.340580493251
-1.283402074821	1.856252774651
-1.317335645961	1.301778531374
-1.307662229628	1.463945083301
-1.299328984398	0.7431810336918
-1.30744840502	0.8578988554918
-1.320540323808	1.149012677784
-1.31762639562	1.002528381004
-1.284604107003	0.07196318406486
-1.246197276991	0.07325501689154
-1.282327443907	0.2252359852918
-1.250069559708	0.2227663352887
-1.295292002083	0.5939441007366
-1.278314646141	0.5451487519881
-1.289849339093	0.3815053406178
-1.269227086805	0.4034356824493
-1.004041974105	-2.343080676604
-1.315780993755	-1.687916997848
-1.303170516312	-1.315563752691
-1.307310554543	-1.49042632754
-1.304903795971	-0.7612099761977
-1.304921951104	-0.867447234462
-1.302094022893	-1.156633492343
-1.302799908079	-1.010371531973
-1.284642603369	-0.07622970620337
-1.246965160078	-0.07825027483308
-1.282087107982	-0.2319741504184
-1.251555636454	-0.2278394985168
-1.304624100609	-0.6187291493423
-1.293344630129	-0.5618613951536
-1.292149428791	-0.3893248742508
-1.278501129705	-0.4186206815696
-1.296273528085	2.166562926585
-1.411383455198	1.692789841639
-1.52706088603	1.319677373212
-1.495248839725	1.504976409636
-1.459952788996	0.727653985121
-1.47742291081	0.837603327793
-1.515810738249	1.150121499002
-1.496559636899	0.9933171029707
-1.429910177342	0.07220788305311
-1.534386833442	0.07494958746025
-1.428829753812	0.2190228741614
-1.524415769971	0.2250986098181
-1.449398728439	0.5932361271449
-1.496165748644	0.5329322614598
-1.426376425828	0.3669856714036
-1.490511741499	0.3868145742029
-1.232066881259	-2.131991731898
-1.332121267655	-1.892788846823
-1.495197815037	-1.329856330066
-1.499430344845	-1.512632494221
-1.487108807	-0.7519080269719
-1.487464369727	-0.871828876628
-1.487433521261	-1.160858108217
-1.478938546394	-1.01465010148
-1.429317597871	-0.07423834528082
-1.531874394943	-0.07760966531376
-1.428554764512	-0.2235864578665
-1.520793597231	-0.2261890537779
-1.467532491288	-0.6224600918889
-1.495970850637	-0.5439385373879
-1.427835473802	-0.3684295041734
-1.485249254621	-0.3948858866025
-0.7811110542733	2.041734377364
-0.7459241982293	1.834162524914
-0.7549971605193	1.276913291203
-0.7363219356883	1.411833625091
-0.7745022679738	0.7613107902112
-0.7754986036987	0.848838580561
-0.7676250054161	1.120925637748
-0.7745203703631	0.9869611604954
-0.7547712282845	0.07791852805158
-0.7531872349775	0.07985176873247
-0.7563281313477	0.2494910869927
-0.7560760293779	0.2444834324889
-0.7696433024718	0.6198552931116
-0.7672920230863	0.5773759835051
-0.7604494147596	0.410696930003
-0.7623128934967	0.4261216319829
-0.7752403759123	-1.942577686994
-0.729353236003	-1.731616940231
-0.7529270262769	-1.301550400804
-0.7373242799212	-1.479609106781
-0.7678132999166	-0.7654382412578
-0.7684549861006	-0.856766091274
-0.7624726010977	-1.13632995367
-0.7674701716887	-0.9965277131994
-0.7534145992469	-0.0869798630717
-0.7548636648644	-0.08881966659812
-0.7566199542719	-0.2571841826612
-0.7552066933085	-0.2523324074038
-0.7646368294889	-0.6245694501198
-0.7629584308044	-0.5812282533404
-0.7583168279195	-0.4165828339509
-0.7601289460335	-0.4318577854278
-0.7166849935931	2.286010455993
-0.7846949086948	1.664486429431
-0.8635323356998	1.281400720565
-0.8072399399221	1.488268588318
-0.8736418472792	0.7605227616236
-0.8752176947628	0.8523339012951
-0.8691610539857	1.128385806253
-0.8741024899852	0.9915724360422
-0.8363412246856	0.07747270552628
-0.8357885310798	0.07931475873997
